freq_hz,mag_db,phase_deg
5603.72136664,-11.8714491691,44.1524542596
5616.66675043,-9.95489963843,38.9676536919
5629.61213422,-10.3959047586,32.966264924
5642.60408414,-9.40417956713,35.1165523406
5655.64260018,-7.9656889628,34.5225095587
5668.68111623,-9.40030292452,17.7402723581
5681.76619841,-6.94924641368,4.27123936002
5694.89784671,-11.7386528733,-14.9827364083
5708.02949502,-17.5341528531,-38.7098622022
5721.20770945,-16.0472926278,33.2726419569
5734.38592389,-18.0939678544,23.7996632705
5747.61070445,-15.0915850092,13.0997995617
5760.88205114,-18.4526344804,45.8317140734
5774.19996396,-22.3588885333,50.0680930631
5787.51787678,-13.2811016884,41.4035787377
5800.88235573,-9.02377621779,54.8180305204
5814.24683468,-18.9335541926,-48.7790872263
5827.65787976,-16.6786073499,59.7828671261
5841.11549096,-21.0278520552,69.7088291477
5854.57310217,-26.1493547645,94.2564710056
5868.0772795,-14.556920442,-47.4390663631
5881.62802297,-16.5841484693,59.6088820094
5895.22533256,-14.5483866648,44.1412455849
5908.82264215,-17.8936093646,53.1758750765
5922.46651787,-26.9236974505,-27.2793071397
5936.11039359,-11.7290594176,59.0297596677
5949.80083545,-16.6824835877,84.8637465307
5963.53784342,-16.7745299089,26.9944464181
5977.32141753,-19.8499147853,45.113639607
5991.10499164,-12.470672107,39.5224579261
6004.93513188,-15.7081472647,37.9195153919
6018.76527211,-15.8016414646,44.1937692164
6032.68854461,-14.5988078293,25.2468061337
6046.6118171,-13.9766038739,28.6949278342
6060.53508959,-17.2039493755,40.5974985945
6074.50492822,-19.2078860955,33.8079625405
6088.52133297,-15.7851530519,47.6363798767
6102.58430385,-15.8390322657,47.8930539414
6116.69384085,-15.9092765507,44.9710384206
6130.80337786,-14.2227909721,49.0720607255
6144.959481,-15.7377235164,34.4534309101
6159.11558414,-15.2087211817,36.2220126908
6173.3182534,-15.7575011196,42.7030935491
6187.5674888,-17.0899498506,36.0612492458
6201.86329032,-15.228057485,20.8276321022
6216.15909185,-15.3941106014,32.7859281545
6230.5014595,-17.3052602539,43.4498786994
6244.89039328,-15.151967015,43.6400788554
6259.27932706,-15.5202427148,53.2641558381
6273.7613931,-15.8304593805,36.2661393559
6288.19689301,-14.4086418389,48.9817093128
6302.72552518,-13.606994433,32.6037361385
6317.25415735,-16.9239215965,32.4406425065
6331.82935564,-17.3890775365,26.3514076329
6346.45112007,-17.1035150732,40.2170467734
6361.11945062,-16.1862828658,33.2270410298
6375.78778117,-15.265887817,36.471125067
6390.50267786,-15.7255382871,50.6135903396
6405.26414067,-14.5835867734,23.0250844122
6420.02560348,-14.8984939902,38.6593886399
6434.83363242,-14.7561987794,42.5675260357
6449.68822749,-16.6369894738,45.4909495816
6464.58938868,-13.4600033044,32.995403754
6479.49054988,-15.1062463614,34.7719994977
6494.43827721,-16.8086439057,27.4111466833
6509.43257066,-16.9869175737,23.1159163576
6524.42686412,-16.2320969183,27.6645812991
6539.51428983,-15.7087656689,40.228900487
6554.60171554,-15.2551912122,35.3612974374
6569.73570738,-18.9999466436,84.3134591429
6584.86969922,-18.5123494146,62.3812181631
6600.05025719,-14.4372608656,-7.01918578525
6615.27738129,-22.2062957482,4.73073988495
6630.55107152,-7.14971648382,45.5468476406
6645.87132787,-20.7607028351,37.9138898889
6661.19158423,-8.42840606351,133.245328698
6676.55840672,-26.4916618515,2.71919563901
6691.97179533,-16.5072402303,21.6432571147
6707.43175007,-15.7123581426,46.1011762482
6722.89170481,-17.8875604112,9.84882532797
6738.39822568,-16.2107059719,9.32267514396
6753.95131268,-14.6236650137,31.5806970608
6769.55096581,-16.3493514077,34.1915704791
6785.15061894,-18.9201772061,27.9104887616
6800.84340433,-14.9042658764,1.88357269745
6816.53618971,-16.425316768,26.1769647813
6832.2289751,-18.6379631489,30.9468337183
6848.01489274,-14.7503089025,37.171077477
6863.80081039,-18.8696916232,50.3257617324
6879.63329416,-16.3517165798,42.4047771486
6895.51234406,-16.8823011977,24.3960192126
6911.43796009,-17.5465751206,36.4864048232
6927.41014225,-17.9069536721,54.1588147528
6943.3823244,-19.6278386553,40.1569640501
6959.40107269,-16.7309971998,31.079687093
